EMORY GROUP|Location is: EMORY GROUP|3|20:00:00|21:00:00|TEXAS STREET AND HWY 19 NORTH, EMORY, TX |32.873518|-95.76612549999999
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|6|20:00:00|21:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|2|12:00:00|13:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|3|12:00:00|13:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|4|12:00:00|13:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|5|12:00:00|13:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|6|12:00:00|13:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1704 Lamar Avenue, , TX |33.660949|-95.53865389999999
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|2|12:00:00|13:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|3|12:00:00|13:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|4|20:00:00|21:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|5|12:00:00|13:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|6|20:00:00|21:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1703 Lamar Avenue, Paris, TX |33.6612763|-95.53881209999997
Pisgah Group|Location is: First Presbyterian Church|5|08:00:00|09:00:00|40 Church Street - Enter in Alley, Asheville, TX |31.9685988|-99.90181310000003
Serenity Group|Location is: first christian church|7|11:15:00|12:15:00|780 20th st. SE, paris, TX 75460|33.6548746|-95.53512749999999
SERENITY GROUP 2-Smoke-free! |Location is: FIRST CHRISTIAN CHURCH|3|17:00:00|18:00:00|780 20th STREET NE, PARIS, TX 75460|33.668302|-95.53435300000001
Big Book|Location is: Classen Club|2|20:00:00|21:00:00|3401 N Shartel,Oklahoma city,OK, oklahoma city, TX 73106|35.4778286|-97.54097179999997
CELEBRATE RECOVERY|Location is: East Paris Baptist Church|3|19:00:00|20:00:00|725 North Collegiate Drive, Paris, TX 75460|33.668088|-95.5250049
CELEBRATE RECOVERY|Location is: East Paris Baptist Church|1|17:30:00|18:30:00|725 North Collegiate Drive, Paris, TX 75460|33.668088|-95.5250049
Pinewood Group|Location is: Pinewood|1|10:00:00|11:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|2|18:00:00|19:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|3|18:00:00|19:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|4|12:00:00|13:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|5|12:00:00|13:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|6|18:00:00|19:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
Pinewood Group|Location is: Pinewood|7|10:00:00|11:00:00|201 Pinewood Dr # D, conroe, TX 77304|30.3082021|-95.49908599999998
OPEN DOOR GROUP|Location is: OPEN DOOR GROUP|2|12:00:00|13:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP|Location is: OPEN DOOR GROUP|6|12:00:00|13:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|2|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|3|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|4|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|5|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|6|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|7|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
OPEN DOOR GROUP 2|Location is: OPEN DOOR GROUP|1|19:00:00|20:00:00|1319 HOLBROOK STREET, MT VERNON, TX 75457|33.1632055|-95.21722390000002
Katy 12+12|Location is: Katy 5th Street Club|2|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12+12|Location is: Katy 5th Street Club|5|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12+12|Location is: Katy 5th Street Club|6|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12 & 12 11th Step Meeting|Location is: Katy 5th Street Club|1|08:30:00|09:30:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12+12|Location is: Katy 5th Street Club|3|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12+12|Location is: Katy 5th Street Club|4|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12 & 12 Group Big Book Study|Location is: Katy 5th Street Club|3|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Joe & Charlie Big Book Study|Location is: Katy 5th Street Club|7|09:30:00|10:30:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Katy 12 & 12|Location is: Katy 5th Street Club|4|12:00:00|13:00:00|5108 East 5th Street, katy, TX 77493|29.790291|-95.80558400000001
Gratitude Group|Location is: Conroe, TX|2|12:00:00|13:00:00|702 N Thompson St, Conroe, TX 77301|30.315409|-95.45764500000001
Shawnee Big Book Group|Location is: Shawnee|2|20:00:00|21:00:00|111 N Kickapoo St, Shawnee, TX 74801|35.3113187|-96.9531225
God working In Our Lives|Location is: Unname Location|1|10:00:00|11:00:00|1111 N Kickapoo St, Shawnee, TX 74801|35.3113187|-96.9531225
Tuesday Big Book Study|Location is: Shawnee Big Book Group|3|18:00:00|19:00:00|1111 N Kickapoo St, Shawnee, TX 74801|35.3113187|-96.9531225
GLADEWATER GROUP|Location is: GLADEVIEW BAPTIST CHURCH|3|20:00:00|21:00:00|901 N CULVER, GLADEWATER, TX 75647|32.5502514|-94.97143649999998
GLADEWATER GROUP|Location is: GLADEVIEW BAPTIST CHURCH|5|20:00:00|21:00:00|901 N CULVER, GLADEWATER, TX 75647|32.5502514|-94.97143649999998
Bear Creek Fellowship Group|Location is: 5151 Addicks-Satsuma|2|12:00:00|13:00:00|Houston, TX, houston, TX 77084|29.8296506|-95.66683060000003
cypresswood|Location is: alano club nw|2|19:00:00|20:00:00|     8320 louetta, spring, TX 77379|30.0125822|-95.54027400000001
KILGORE GROUP (THE HUT)|Location is: KILGORE GROUP (THE HUT)|2|20:00:00|21:00:00|HIGHWAY 135, KILGORE, TX 75662|32.3494053|-94.91105189999996
Serenity Group|Location is: 990 Rayford Road|2|12:00:00|13:00:00|Spring W Dr, Spring, TX 77388|30.0719097|-95.44679150000002
PIONEER GROUP|Location is: ETMC|3|20:00:00|21:00:00|712 N WOOD AND HIGHWAY 271, GILMER, TX 75644|32.7538764|-94.93950740000002
PIONEER GROUP|Location is: ETMC|6|20:00:00|21:00:00|712 N WOOD AND HIGHWAY 271, GILMER, TX 75644|32.7538764|-94.93950740000002
UNITY GROUP|Location is: UNITY GROUP|2|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP|Location is: UNITY GROUP|3|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP|Location is: UNITY GROUP|4|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP|Location is: UNITY GROUP|5|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP|Location is: UNITY GROUP|6|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP|Location is: UNITY GROUP|7|12:00:00|13:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 4|Location is: UNITY GROUP|1|14:00:00|15:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 2|Location is: UNITY GROUP|3|18:30:00|19:30:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|3|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|4|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|5|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|6|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|7|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
UNITY GROUP 3|Location is: UNITY GROUP|1|20:00:00|21:00:00|405 N KILGORE STREET, KILGORE, TX 75662|32.389202|-94.87346100000002
Life on Lifes Terms|Location is: Fort Bend Club|4|19:00:00|20:00:00|4203 Avenue H, rosenberg, TX 77471|29.563858|-95.78506499999997
THAT BIG BOOK STUDY|Location is: Red House, in rear|7|20:00:00|21:00:00|2272 Murry Hill, Cleveland, TX 77328|30.4504568|-95.21857920000002
Memorial Going Home Group|Location is: West Houston Community Center|2|17:30:00|18:30:00|725 Bateswood Houston, TX, houston, TX 77079|29.7714995|-95.5926763
Sisters in Sobriety|Location is: West Houston Community Center|1|17:30:00|18:30:00|725 Bateswood Houston, TX, houston, TX 77079|29.7714995|-95.5926763
HENDERSON GROUP|Location is: ST MATTHEWS EPISCOPAL CHURCH|3|20:00:00|21:00:00|214 COLLEGE AVE, HENDERSON, TX 75654|32.1441252|-94.79786480000001
ALCOHOLICS IN RECOVERY GROUP|Location is: ALCOHOLICS IN RECOVERY GROUP|7|09:00:00|10:00:00|108 1/2 NORTH MARSHALL, HENDERSON, TX 75652|32.153578|-94.79810859999998
HOPE GROUP 4|Location is: HOPE GROUP|1|10:00:00|11:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|2|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|3|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|4|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|5|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|6|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP|Location is: HOPE GROUP|7|12:00:00|13:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 2|Location is: HOPE GROUP|2|18:30:00|19:30:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 2|Location is: HOPE GROUP|4|18:30:00|19:30:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 2|Location is: HOPE GROUP|5|18:30:00|19:30:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 2|Location is: HOPE GROUP|7|18:30:00|19:30:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 2|Location is: HOPE GROUP|1|18:30:00|19:30:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
HOPE GROUP 3|Location is: HOPE GROUP|6|20:00:00|21:00:00|503 KILGORE DRIVE, HENDERSON, TX 75652|32.1760727|-94.79108020000001
SPRINGHILL HOPE GROUP|Location is: PINE TREE CHURCH OF CHRIST|5|20:00:00|21:00:00|3221 DUNDEE ROAD, LONGVIEW, TX 75604|32.544051|-94.803447
GREGGTON GROUP|Location is: GREGGTON GROUP|1|10:00:00|11:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
GREGGTON GROUP|Location is: GREGGTON GROUP|2|20:00:00|21:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
GREGGTON GROUP|Location is: GREGGTON GROUP|3|20:00:00|21:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
GREGGTON GROUP|Location is: GREGGTON GROUP|4|20:00:00|21:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
GREGGTON GROUP|Location is: GREGGTON GROUP|6|20:00:00|21:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
GREGGTON GROUP|Location is: GREGGTON GROUP|7|20:00:00|21:00:00|FM 1845, LONGVIEW, TX 75603|32.4178476|-94.7684481
ELDERVILLE GROUP|Location is: PRESBYTERIAN CHURCH|3|20:00:00|21:00:00|HIGHWAY 322 AT FM 2011, LONGVIEW, TX 75603|32.3713754|-94.72115309999998
Mount Pleasnt 4th Dimension Group|Location is: East New Hope Baptist Church|6|19:00:00|20:00:00|1550 FM 1735, mount pleasant, TX 75455|33.1170265|-94.89388889999998
Mount Pleasant 4th Dimension Group|Location is: East New Hope Baptist Church|5|19:00:00|20:00:00|1550 FM 1735, mount pleasant, TX 75455|33.1170265|-94.89388889999998
Mount Pleasant 4th Deminsion Group|Location is: East New Hope Baptist Church|2|19:00:00|20:00:00|1550 FM 1735, mount pleasant, TX 75455|33.1170265|-94.89388889999998
THURSDAY MENS St Martin&#39;s Church|Location is: St Martin&#39;s Church|5|12:00:00|13:00:00|Woodway Drive, houston, TX |29.75851429999999|-95.48611389999996
CLARKSVILLE GROUP|Location is: CLARKSVILLE GROUP|2|20:00:00|21:00:00|506 EAST BROADWAY, CLARKSVILLE, TX 75426|33.6121428|-95.04671859999996
CLARKSVILLE GROUP|Location is: CLARKSVILLE GROUP|4|20:00:00|21:00:00|506 EAST BROADWAY, CLARKSVILLE, TX 75426|33.6121428|-95.04671859999996
CLARKSVILLE GROUP|Location is: CLARKSVILLE GROUP|7|20:00:00|21:00:00|506 EAST BROADWAY, CLARKSVILLE, TX 75426|33.6121428|-95.04671859999996
Porter Group|Location is: Porter,Texas|2|20:00:00|21:00:00|59 Hwy, porter, TX 77357|30.1274745|-95.2281458
MCCANN MEADOWS GROUP|Location is: SOUTH LONGVIEW BIBLE FELLOWSHIP CHURCH|5|20:00:00|21:00:00|MOBBERLY AND BIRDSONG, LONGVIEW, TX 75602|32.471944|-94.73004600000002
CLEAN AIR GROUP 4|Location is: ST ANTHONY’S CHURCH PARISH HALL|7|10:00:00|11:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|2|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|3|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|4|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|5|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|6|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|7|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP|Location is: ST ANTHONY’S CHURCH PARISH HALL|1|12:00:00|13:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 5|Location is: ST ANTHONY’S CHURCH PARISH HALL|1|17:15:00|18:15:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|2|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|3|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|4|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|5|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|6|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|7|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 2|Location is: ST ANTHONY’S CHURCH PARISH HALL|1|18:30:00|19:30:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
CLEAN AIR GROUP 3|Location is: ST ANTHONY’S CHURCH PARISH HALL|6|21:00:00|22:00:00|CORNER 7TH AND OLIVE STREET, LONGVIEW, TX 75601|32.4983293|-94.72800359999997
KEYSTONE MENS GROUP|Location is: KEYSTONE MENS GROUP|2|18:30:00|19:30:00|1005 PADON STREET, LONGVIEW, TX 75601|32.499642|-94.72760299999999
Clean Air Group|Location is: St. Anthony's Parish Hall|1|12:00:00|13:00:00|7th & Olive, gladewater, TX 75601|32.5111058|-94.7225793
Westside AA Group 5|Location is: Westside AA Group|1|11:00:00|12:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group 6|Location is: Westside AA Group|1|19:30:00|20:30:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group|Location is: Westside AA Group|2|20:00:00|21:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group 2|Location is: Westside AA Group|3|08:00:00|09:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group|Location is: Westside AA Group|3|20:00:00|21:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group 3|Location is: Westside AA Group|4|10:00:00|11:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group 4|Location is: Westside AA Group|4|18:30:00|19:30:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group|Location is: Westside AA Group|4|20:00:00|21:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
Westside AA Group|Location is: Westside AA Group|6|20:00:00|21:00:00|1509 W. 1st Street, Westside, TX 77401|29.7248589|-95.4632277
25th Hour Group|Location is: Northside 24 Hour Club|2|20:00:00|21:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|3|12:00:00|13:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|4|20:00:00|21:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|5|20:00:00|21:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|6|20:00:00|21:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|7|19:00:00|20:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
25th Hour Group|Location is: Northside 24 Hour Club|1|20:00:00|21:00:00|87 Lyerly, houston, TX 77022|29.835294|-95.37841300000002
lamplighters|Location is: Missouri city|1|20:00:00|21:00:00|Fm road, missouri city, TX 77477|29.6136972|-95.53218090000001
LIFELINE GROUP|Location is: LIFELINE GROUP|2|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|3|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|4|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|5|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|6|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|7|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP|Location is: LIFELINE GROUP|1|12:00:00|13:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|2|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|3|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|4|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|5|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|6|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|7|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 2|Location is: LIFELINE GROUP|1|18:45:00|19:45:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 3|Location is: LIFELINE GROUP|4|20:00:00|21:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 4|Location is: LIFELINE GROUP|5|22:00:00|23:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
LIFELINE GROUP 3|Location is: LIFELINE GROUP|7|20:00:00|21:00:00|704 ELLIS AVE, LUFKIN, TX 75904|31.3376435|-94.73554009999998
Gratitude Group|Location is: Laredo Tx|1|20:00:00|21:00:00|4120 San Bernardo Ave, Laredo, TX 78041|27.5366294|-99.50437769999996
Gratitude Group|Location is: Laredo, TX|1|12:00:00|13:00:00|4120 San Bernardo Ave, Laredo, TX 78041|27.5366294|-99.50437769999996
White Oak|Location is: South Heights|1|22:00:00|23:00:00|3301 White Oak Dr, Houston, TX 77007|29.781351|-95.39325300000002
212 E GRAVIS|Location is: 212 E GRAVIS|5|20:00:00|21:00:00|212 E GRAVIS, SAN DIEGO, TX 78384|27.7638394|-98.23767350000003
Atascocita Group|Location is: Humble Texas|2|12:00:00|13:00:00|S. Houston St, humble, TX |29.9756036|-95.26187290000001
LAKE O’ PINES GROUP|Location is: MASONIC BUILDING|2|20:00:00|21:00:00|414-B FM 450, ORE CITY, TX 75683|32.7970544|-94.71142859999998
